incident_id,date,time,activity_type,location_type,description,severity,risk_score,risk_level,weather,shift,ppe_compliance_pct,previous_incidents_30d,crew_size
INC-0211,2024-07-28,10:05,Housekeeping,Warehouse,Debris accumulation observed in walkway.,Near Miss,1.9,LOW,Clear,Day,80,0,5
INC-0355,2024-07-29,15:44,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Minor,75.1,CRITICAL,Adverse,Day,61,0,5
INC-0005,2024-07-30,14:08,Housekeeping,Warehouse,Tools left in walking path after task completion.,Minor,33.5,MEDIUM,Adverse,Day,88,1,6
INC-0317,2024-07-30,13:09,Material Handling,Warehouse,Improper storage of materials near a walkway.,Near Miss,37.8,MEDIUM,Clear,Day,67,0,7
INC-0053,2024-07-30,22:12,Material Handling,Loading Area,Improper storage of materials near a walkway.,Near Miss,33.7,MEDIUM,Windy,Night,71,0,1
INC-0362,2024-07-31,15:17,Confined Space,Excavation Area,Confined space entry without atmospheric testing.,Major,75.7,CRITICAL,Adverse,Day,90,1,2
INC-0206,2024-07-31,20:11,Housekeeping,Warehouse,Tools left in walking path after task completion.,Major,23.7,LOW,Clear,Night,57,0,1
INC-0130,2024-08-01,18:00,Material Handling,Loading Area,Improper storage of materials near a walkway.,Minor,28.6,MEDIUM,Windy,Day,88,0,10
INC-0447,2024-08-04,11:45,Working at Height,Scaffolding Area,Fall arrest harness not properly anchored.,Near Miss,52.2,HIGH,Clear,Day,64,0,5
INC-0264,2024-08-04,08:29,Housekeeping,Building Site,Spilled material not cleaned up promptly.,Near Miss,13.4,LOW,Clear,Day,95,0,10
INC-0157,2024-08-06,22:56,Lifting,Warehouse,Improper lifting zone setup observed.,Minor,45.3,MEDIUM,Adverse,Night,100,1,8
INC-0463,2024-08-10,20:52,Electrical Work,Electrical Room,Damaged electrical cable observed.,Near Miss,43.5,MEDIUM,Rain,Night,100,0,7
INC-0025,2024-08-12,18:52,Scaffolding,Building Site,Missing guardrail on scaffold platform.,Moderate,53.9,HIGH,Clear,Day,64,1,12
INC-0479,2024-08-13,08:35,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Moderate,41.0,MEDIUM,Rain,Day,86,0,3
INC-0200,2024-08-13,11:01,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Near Miss,44.3,MEDIUM,Rain,Day,83,0,4
INC-0412,2024-08-14,15:34,Working at Height,Building Site,Unprotected edge observed during elevated work.,Minor,39.1,MEDIUM,Clear,Day,85,0,7
INC-0318,2024-08-15,20:06,Material Handling,Loading Area,Improper storage of materials near a walkway.,Near Miss,52.4,HIGH,Adverse,Night,69,0,8
INC-0363,2024-08-15,08:12,Housekeeping,Warehouse,Tools left in walking path after task completion.,Near Miss,6.7,LOW,Clear,Day,90,0,7
INC-0263,2024-08-16,19:27,Vehicle Movement,Loading Area,Vehicle reversing without a spotter present.,Moderate,47.0,MEDIUM,Rain,Night,89,1,12
INC-0205,2024-08-18,23:58,Working at Height,Roof,Worker observed near roof edge without guardrail.,Moderate,53.3,HIGH,Clear,Night,82,0,4
INC-0335,2024-08-19,12:27,Excavation,Excavation Area,No safe access/egress ladder provided in trench.,Major,52.1,HIGH,Adverse,Day,89,0,5
INC-0467,2024-08-21,12:47,Housekeeping,Warehouse,Spilled material not cleaned up promptly.,Near Miss,18.0,LOW,Clear,Day,77,0,10
INC-0350,2024-08-23,20:50,Vehicle Movement,Loading Area,Blind spot hazard noted at site access road.,Near Miss,27.7,LOW,Clear,Night,100,0,6
INC-0345,2024-08-23,08:55,Confined Space,Electrical Room,Ventilation equipment not in place for confined space entry.,Moderate,26.0,LOW,Clear,Day,88,0,3
INC-0394,2024-08-23,13:08,Lifting,Warehouse,Improper lifting zone setup observed.,Major,43.2,MEDIUM,Clear,Day,60,0,4
INC-0018,2024-08-25,07:44,Welding,Building Site,Inadequate ventilation observed during welding task.,Moderate,22.1,LOW,Clear,Day,70,0,4
INC-0115,2024-08-25,10:39,Housekeeping,Warehouse,Obstruction observed blocking emergency access route.,Near Miss,25.3,LOW,Clear,Day,65,0,6
INC-0103,2024-08-27,10:40,Material Handling,Loading Area,Stacked materials observed in an unstable configuration.,Near Miss,33.0,MEDIUM,Windy,Day,79,0,4
INC-0302,2024-08-31,14:55,Housekeeping,Warehouse,Debris accumulation observed in walkway.,Minor,29.5,MEDIUM,Clear,Day,79,2,6
INC-0304,2024-08-31,07:43,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Near Miss,31.1,MEDIUM,Rain,Day,100,1,13
INC-0265,2024-08-31,10:34,Material Handling,Loading Area,Obstructed walkway due to stored materials.,Minor,49.3,HIGH,Adverse,Day,60,0,8
INC-0011,2024-09-01,11:54,Excavation,Road/Access Area,Spoil pile placed too close to excavation edge.,Near Miss,45.6,MEDIUM,Rain,Day,99,1,8
INC-0405,2024-09-02,09:43,Housekeeping,Warehouse,Tools left in walking path after task completion.,Near Miss,9.1,LOW,Clear,Day,74,0,3
INC-0465,2024-09-03,06:28,Confined Space,Electrical Room,No standby attendant present during confined space work.,Major,72.3,CRITICAL,Windy,Day,78,1,6
INC-0201,2024-09-05,06:22,Welding,Warehouse,Inadequate ventilation observed during welding task.,Moderate,43.2,MEDIUM,Clear,Day,51,0,10
INC-0141,2024-09-05,19:23,Excavation,Road/Access Area,Excavation walls showing signs of instability.,Minor,38.8,MEDIUM,Clear,Night,100,1,1
INC-0441,2024-09-06,09:33,Excavation,Excavation Area,Spoil pile placed too close to excavation edge.,Minor,62.4,HIGH,Clear,Day,80,2,1
INC-0006,2024-09-07,20:06,Vehicle Movement,Road/Access Area,Vehicle observed exceeding site speed limit.,Near Miss,25.5,LOW,Clear,Night,89,1,5
INC-0128,2024-09-08,10:19,Excavation,Road/Access Area,Excavation walls showing signs of instability.,Moderate,63.1,HIGH,Windy,Day,56,0,10
INC-0003,2024-09-11,22:40,Lifting,Warehouse,Load exceeded rated capacity of lifting equipment.,Near Miss,42.6,MEDIUM,Clear,Night,77,1,4
INC-0163,2024-09-12,11:27,Welding,Building Site,Inadequate ventilation observed during welding task.,Near Miss,48.5,HIGH,Windy,Day,63,1,9
INC-0437,2024-09-12,21:22,Excavation,Excavation Area,Spoil pile placed too close to excavation edge.,Moderate,45.9,MEDIUM,Adverse,Night,100,0,4
INC-0352,2024-09-13,08:06,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Major,58.4,HIGH,Adverse,Day,81,0,2
INC-0430,2024-09-15,20:01,Working at Height,Scaffolding Area,Ladder used beyond recommended height without stabilization.,Near Miss,79.6,CRITICAL,Adverse,Night,97,2,3
INC-0198,2024-09-16,12:20,Welding,Warehouse,Inadequate ventilation observed during welding task.,Near Miss,39.4,MEDIUM,Clear,Day,68,0,3
INC-0466,2024-09-17,21:58,Confined Space,Excavation Area,Confined space entry without atmospheric testing.,Moderate,55.9,HIGH,Rain,Night,74,0,6
INC-0031,2024-09-17,10:22,Housekeeping,Building Site,Debris accumulation observed in walkway.,Near Miss,21.3,LOW,Clear,Day,82,0,4
INC-0108,2024-09-18,22:38,Housekeeping,Building Site,Obstruction observed blocking emergency access route.,Near Miss,44.4,MEDIUM,Adverse,Night,61,1,6
INC-0400,2024-09-18,19:21,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Minor,41.3,MEDIUM,Windy,Night,96,0,6
INC-0476,2024-09-18,21:26,Vehicle Movement,Road/Access Area,Pedestrian and vehicle routes not segregated.,Moderate,32.3,MEDIUM,Clear,Night,85,0,3
INC-0409,2024-09-20,13:53,Welding,Warehouse,Fire watch not posted during hot work.,Moderate,59.5,HIGH,Adverse,Day,59,1,3
INC-0057,2024-09-20,10:30,Confined Space,Electrical Room,No standby attendant present during confined space work.,Moderate,41.1,MEDIUM,Clear,Day,90,0,7
INC-0074,2024-09-23,13:46,Scaffolding,Scaffolding Area,Missing guardrail on scaffold platform.,Minor,38.1,MEDIUM,Clear,Day,64,0,5
INC-0095,2024-09-24,23:26,Excavation,Excavation Area,Excavation walls showing signs of instability.,Moderate,52.8,HIGH,Clear,Night,81,1,5
INC-0114,2024-09-24,13:52,Welding,Warehouse,Welding conducted near flammable materials.,Near Miss,42.3,MEDIUM,Adverse,Day,92,1,5
INC-0395,2024-09-25,13:26,Housekeeping,Building Site,Spilled material not cleaned up promptly.,Near Miss,6.1,LOW,Clear,Day,98,0,6
INC-0131,2024-09-27,13:47,Welding,Building Site,Welding conducted near flammable materials.,Near Miss,52.6,HIGH,Rain,Day,76,1,1
INC-0261,2024-09-27,15:31,Lifting,Building Site,Exclusion zone around lift not maintained.,Minor,31.3,MEDIUM,Rain,Day,87,0,7
INC-0303,2024-09-27,16:12,Confined Space,Excavation Area,Emergency retrieval system not set up before entry.,Minor,86.0,CRITICAL,Adverse,Day,77,1,2
INC-0248,2024-09-28,16:57,Housekeeping,Building Site,Spilled material not cleaned up promptly.,Minor,42.4,MEDIUM,Adverse,Day,65,0,8
INC-0391,2024-09-28,18:11,Scaffolding,Building Site,Missing guardrail on scaffold platform.,Near Miss,41.1,MEDIUM,Clear,Day,81,0,5
INC-0126,2024-09-28,16:35,Working at Height,Roof,Fall arrest harness not properly anchored.,Minor,47.6,MEDIUM,Windy,Day,88,0,2
INC-0478,2024-09-29,20:42,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Minor,32.0,MEDIUM,Clear,Night,90,0,9
INC-0486,2024-10-02,15:29,Housekeeping,Warehouse,Tools left in walking path after task completion.,Minor,7.2,LOW,Clear,Day,90,0,2
INC-0252,2024-10-04,12:20,Material Handling,Warehouse,Improper storage of materials near a walkway.,Minor,30.7,MEDIUM,Windy,Day,83,0,5
INC-0408,2024-10-09,17:46,Electrical Work,Electrical Room,Live electrical panel left unlocked and unattended.,Major,57.6,HIGH,Windy,Day,90,1,6
INC-0224,2024-10-11,20:03,Scaffolding,Scaffolding Area,Missing guardrail on scaffold platform.,Moderate,37.3,MEDIUM,Clear,Night,81,0,9
INC-0125,2024-10-13,08:24,Working at Height,Roof,Worker observed near roof edge without guardrail.,Near Miss,63.0,HIGH,Rain,Day,99,1,9
INC-0340,2024-10-15,14:55,Working at Height,Scaffolding Area,Fall arrest harness not properly anchored.,Major,56.6,HIGH,Adverse,Day,76,0,6
INC-0212,2024-10-16,19:45,Welding,Building Site,Welding screen missing in shared work area.,Moderate,34.6,MEDIUM,Clear,Night,95,2,5
INC-0097,2024-10-16,07:49,Excavation,Excavation Area,No safe access/egress ladder provided in trench.,Major,44.4,MEDIUM,Windy,Day,87,0,6
INC-0268,2024-10-17,13:42,Lifting,Loading Area,Exclusion zone around lift not maintained.,Moderate,58.4,HIGH,Adverse,Day,76,1,4
INC-0105,2024-10-22,13:36,Vehicle Movement,Road/Access Area,Blind spot hazard noted at site access road.,Moderate,24.2,LOW,Clear,Day,85,2,7
INC-0388,2024-10-25,06:28,Confined Space,Electrical Room,Ventilation equipment not in place for confined space entry.,Moderate,68.9,CRITICAL,Clear,Day,73,1,5
INC-0297,2024-10-26,16:39,Housekeeping,Building Site,Tools left in walking path after task completion.,Minor,29.9,MEDIUM,Clear,Day,70,1,8
INC-0152,2024-10-26,11:28,Confined Space,Excavation Area,Ventilation equipment not in place for confined space entry.,Near Miss,43.5,MEDIUM,Clear,Day,82,0,5
INC-0156,2024-10-27,15:13,Confined Space,Excavation Area,Emergency retrieval system not set up before entry.,Near Miss,32.8,MEDIUM,Clear,Day,89,0,6
INC-0038,2024-10-28,22:28,Excavation,Excavation Area,Inadequate barricading around excavation area.,Moderate,52.2,HIGH,Clear,Night,64,0,10
INC-0002,2024-10-29,09:37,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Minor,13.3,LOW,Windy,Day,96,0,3
INC-0023,2024-10-29,22:08,Lifting,Building Site,Exclusion zone around lift not maintained.,Near Miss,59.2,HIGH,Rain,Night,77,2,5
INC-0096,2024-10-29,23:01,Excavation,Excavation Area,Excavation walls showing signs of instability.,Near Miss,44.9,MEDIUM,Clear,Night,97,2,6
INC-0271,2024-10-29,13:27,Vehicle Movement,Loading Area,Vehicle reversing without a spotter present.,Near Miss,40.1,MEDIUM,Clear,Day,75,0,4
INC-0322,2024-10-30,13:52,Confined Space,Excavation Area,Emergency retrieval system not set up before entry.,Major,71.8,CRITICAL,Adverse,Day,70,0,2
INC-0449,2024-10-31,16:14,Housekeeping,Warehouse,Obstruction observed blocking emergency access route.,Minor,7.5,LOW,Clear,Day,85,1,9
INC-0007,2024-10-31,10:26,Electrical Work,Building Site,Damaged electrical cable observed.,Near Miss,42.6,MEDIUM,Clear,Day,74,0,7
INC-0341,2024-11-02,11:00,Electrical Work,Building Site,Damaged electrical cable observed.,Minor,48.4,HIGH,Rain,Day,39,0,9
INC-0083,2024-11-04,07:25,Vehicle Movement,Road/Access Area,Blind spot hazard noted at site access road.,Major,28.6,MEDIUM,Rain,Day,85,0,9
INC-0216,2024-11-04,18:15,Confined Space,Electrical Room,Ventilation equipment not in place for confined space entry.,Major,58.0,HIGH,Clear,Day,79,0,12
INC-0440,2024-11-05,20:17,Scaffolding,Scaffolding Area,Scaffold access partially obstructed.,Near Miss,44.2,MEDIUM,Clear,Night,88,0,11
INC-0348,2024-11-05,13:40,Electrical Work,Building Site,Damaged electrical cable observed.,Moderate,58.2,HIGH,Clear,Day,80,0,9
INC-0473,2024-11-06,06:38,Vehicle Movement,Loading Area,Vehicle reversing without a spotter present.,Moderate,53.9,HIGH,Windy,Day,68,0,5
INC-0300,2024-11-07,11:16,Scaffolding,Scaffolding Area,Scaffold access partially obstructed.,Near Miss,51.7,HIGH,Clear,Day,75,1,1
INC-0365,2024-11-07,06:44,Vehicle Movement,Loading Area,Blind spot hazard noted at site access road.,Near Miss,45.1,MEDIUM,Clear,Day,71,1,10
INC-0243,2024-11-07,17:34,Welding,Warehouse,Welding screen missing in shared work area.,Minor,42.9,MEDIUM,Windy,Day,55,0,3
INC-0219,2024-11-16,21:09,Working at Height,Building Site,Unprotected edge observed during elevated work.,Minor,47.7,MEDIUM,Clear,Night,83,0,6
INC-0048,2024-11-16,09:25,Welding,Building Site,Welding screen missing in shared work area.,Near Miss,30.2,MEDIUM,Rain,Day,84,0,1
INC-0426,2024-11-17,08:26,Housekeeping,Warehouse,Tools left in walking path after task completion.,Near Miss,8.1,LOW,Windy,Day,92,0,2
INC-0468,2024-11-17,21:26,Electrical Work,Electrical Room,Live electrical panel left unlocked and unattended.,Near Miss,52.8,HIGH,Rain,Night,84,0,11
INC-0434,2024-11-17,15:11,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Moderate,33.8,MEDIUM,Clear,Day,97,0,2
INC-0499,2024-11-18,17:51,Material Handling,Loading Area,Obstructed walkway due to stored materials.,Near Miss,19.4,LOW,Rain,Day,100,0,8
INC-0294,2024-11-18,20:19,Material Handling,Warehouse,Obstructed walkway due to stored materials.,Moderate,50.6,HIGH,Clear,Night,70,3,2
INC-0147,2024-11-19,13:03,Housekeeping,Warehouse,Spilled material not cleaned up promptly.,Minor,24.1,LOW,Windy,Day,96,0,7
INC-0245,2024-11-19,15:26,Material Handling,Loading Area,Stacked materials observed in an unstable configuration.,Near Miss,41.3,MEDIUM,Clear,Day,54,1,9
INC-0477,2024-11-20,08:31,Lifting,Loading Area,Exclusion zone around lift not maintained.,Moderate,60.8,HIGH,Clear,Day,60,1,5
INC-0020,2024-11-22,18:46,Working at Height,Scaffolding Area,Fall arrest harness not properly anchored.,Near Miss,29.3,MEDIUM,Clear,Day,100,0,4
INC-0498,2024-11-23,10:50,Working at Height,Roof,Fall arrest harness not properly anchored.,Major,69.2,CRITICAL,Rain,Day,67,0,7
INC-0189,2024-11-26,10:04,Welding,Building Site,Fire watch not posted during hot work.,Minor,44.6,MEDIUM,Clear,Day,77,1,7
INC-0296,2024-11-26,21:03,Welding,Warehouse,Fire watch not posted during hot work.,Minor,63.3,HIGH,Rain,Night,46,0,11
INC-0209,2024-11-26,14:59,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Minor,27.8,LOW,Clear,Day,80,1,4
INC-0287,2024-11-28,11:58,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Near Miss,86.0,CRITICAL,Clear,Day,78,3,11
INC-0035,2024-12-01,19:34,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Moderate,48.4,HIGH,Adverse,Night,80,0,3
INC-0471,2024-12-02,17:11,Working at Height,Roof,Worker observed near roof edge without guardrail.,Near Miss,45.0,MEDIUM,Adverse,Day,91,0,2
INC-0197,2024-12-03,19:41,Material Handling,Loading Area,Obstructed walkway due to stored materials.,Near Miss,26.1,LOW,Clear,Night,79,1,3
INC-0384,2024-12-03,23:12,Vehicle Movement,Loading Area,Vehicle reversing without a spotter present.,Minor,42.6,MEDIUM,Clear,Night,66,0,5
INC-0459,2024-12-05,21:11,Welding,Warehouse,Fire watch not posted during hot work.,Near Miss,43.5,MEDIUM,Clear,Night,77,1,1
INC-0150,2024-12-07,15:16,Working at Height,Scaffolding Area,Fall arrest harness not properly anchored.,Moderate,42.7,MEDIUM,Clear,Day,53,0,9
INC-0378,2024-12-09,18:34,Scaffolding,Scaffolding Area,Incomplete scaffold tagging system observed.,Moderate,33.9,MEDIUM,Clear,Day,86,0,6
INC-0482,2024-12-09,16:30,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Minor,83.1,CRITICAL,Adverse,Day,68,2,8
INC-0176,2024-12-09,11:31,Working at Height,Scaffolding Area,Unprotected edge observed during elevated work.,Moderate,56.4,HIGH,Clear,Day,65,0,6
INC-0107,2024-12-10,21:54,Excavation,Excavation Area,Excavation walls showing signs of instability.,Minor,56.7,HIGH,Windy,Night,65,0,8
INC-0251,2024-12-10,12:41,Confined Space,Electrical Room,No standby attendant present during confined space work.,Moderate,59.8,HIGH,Windy,Day,84,2,3
INC-0309,2024-12-10,16:16,Working at Height,Scaffolding Area,Fall arrest harness not properly anchored.,Moderate,52.3,HIGH,Clear,Day,67,0,9
INC-0490,2024-12-10,10:03,Welding,Warehouse,Welding screen missing in shared work area.,Moderate,37.6,MEDIUM,Clear,Day,82,0,11
INC-0039,2024-12-13,06:41,Lifting,Building Site,Rigging inspection not completed before lift.,Minor,22.0,LOW,Windy,Day,92,0,12
INC-0276,2024-12-13,15:41,Welding,Warehouse,Welding conducted near flammable materials.,Near Miss,38.0,MEDIUM,Clear,Day,82,0,2
INC-0326,2024-12-14,06:05,Housekeeping,Warehouse,Tools left in walking path after task completion.,Near Miss,23.6,LOW,Rain,Day,84,0,4
INC-0312,2024-12-14,07:51,Working at Height,Building Site,Fall arrest harness not properly anchored.,Minor,22.0,LOW,Clear,Day,100,0,8
INC-0185,2024-12-14,10:12,Excavation,Excavation Area,Excavation walls showing signs of instability.,Major,47.2,MEDIUM,Clear,Day,89,3,7
INC-0249,2024-12-16,17:07,Electrical Work,Building Site,Exposed wiring near a wet work area.,Minor,52.0,HIGH,Clear,Day,88,2,4
INC-0162,2024-12-16,08:24,Lifting,Building Site,Exclusion zone around lift not maintained.,Major,27.9,LOW,Clear,Day,73,0,1
INC-0148,2024-12-19,21:38,Material Handling,Loading Area,Obstructed walkway due to stored materials.,Near Miss,23.2,LOW,Clear,Night,71,0,7
INC-0049,2024-12-21,10:32,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Moderate,44.3,MEDIUM,Clear,Day,85,1,5
INC-0112,2024-12-21,06:30,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Major,44.4,MEDIUM,Clear,Day,71,0,8
INC-0444,2024-12-22,14:49,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Near Miss,30.0,MEDIUM,Windy,Day,77,0,1
INC-0481,2024-12-23,06:12,Electrical Work,Electrical Room,Damaged electrical cable observed.,Moderate,39.9,MEDIUM,Clear,Day,75,0,6
INC-0491,2024-12-23,09:44,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Near Miss,41.0,MEDIUM,Windy,Day,91,0,4
INC-0389,2024-12-25,17:52,Vehicle Movement,Loading Area,Pedestrian and vehicle routes not segregated.,Near Miss,31.6,MEDIUM,Clear,Day,75,0,8
INC-0453,2024-12-26,14:33,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Near Miss,56.6,HIGH,Windy,Day,75,1,6
INC-0258,2024-12-29,12:01,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Moderate,62.5,HIGH,Clear,Day,89,2,7
INC-0368,2024-12-31,15:52,Working at Height,Roof,Unprotected edge observed during elevated work.,Moderate,62.6,HIGH,Rain,Day,69,0,5
INC-0360,2025-01-01,20:06,Scaffolding,Scaffolding Area,Scaffold access partially obstructed.,Near Miss,37.1,MEDIUM,Clear,Night,82,0,5
INC-0065,2025-01-01,12:20,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Moderate,23.7,LOW,Clear,Day,87,0,4
INC-0332,2025-01-01,23:46,Housekeeping,Building Site,Debris accumulation observed in walkway.,Minor,3.3,LOW,Clear,Night,85,0,5
INC-0207,2025-01-02,11:20,Confined Space,Excavation Area,Ventilation equipment not in place for confined space entry.,Minor,43.1,MEDIUM,Clear,Day,91,0,8
INC-0290,2025-01-02,09:41,Scaffolding,Building Site,Scaffold access partially obstructed.,Minor,18.8,LOW,Clear,Day,100,0,6
INC-0289,2025-01-02,16:14,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Near Miss,46.8,MEDIUM,Windy,Day,64,0,4
INC-0308,2025-01-03,11:11,Lifting,Loading Area,Improper lifting zone setup observed.,Moderate,51.4,HIGH,Windy,Day,67,1,5
INC-0121,2025-01-03,06:12,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Near Miss,35.4,MEDIUM,Clear,Day,86,0,8
INC-0159,2025-01-04,23:16,Welding,Building Site,Inadequate ventilation observed during welding task.,Near Miss,41.0,MEDIUM,Clear,Night,77,2,6
INC-0021,2025-01-04,18:41,Excavation,Road/Access Area,Inadequate barricading around excavation area.,Near Miss,16.6,LOW,Clear,Day,85,0,6
INC-0484,2025-01-05,13:08,Material Handling,Warehouse,Obstructed walkway due to stored materials.,Minor,31.3,MEDIUM,Rain,Day,82,0,3
INC-0336,2025-01-08,21:26,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Moderate,21.9,LOW,Clear,Night,87,0,8
INC-0235,2025-01-08,06:21,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Minor,54.0,HIGH,Adverse,Day,100,1,7
INC-0232,2025-01-10,13:34,Electrical Work,Electrical Room,Damaged electrical cable observed.,Minor,42.9,MEDIUM,Rain,Day,96,0,7
INC-0314,2025-01-11,21:04,Electrical Work,Electrical Room,Damaged electrical cable observed.,Minor,65.1,CRITICAL,Windy,Night,82,1,9
INC-0485,2025-01-13,10:13,Housekeeping,Building Site,Obstruction observed blocking emergency access route.,Major,46.4,MEDIUM,Rain,Day,65,1,1
INC-0299,2025-01-15,22:56,Material Handling,Warehouse,Stacked materials observed in an unstable configuration.,Moderate,35.0,MEDIUM,Clear,Night,75,1,6
INC-0043,2025-01-15,11:12,Housekeeping,Warehouse,Tools left in walking path after task completion.,Near Miss,50.3,HIGH,Adverse,Day,91,2,6
INC-0073,2025-01-15,12:23,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Near Miss,40.1,MEDIUM,Clear,Day,64,0,9
INC-0497,2025-01-17,13:31,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Near Miss,32.8,MEDIUM,Clear,Day,86,1,6
INC-0383,2025-01-19,16:01,Housekeeping,Warehouse,Spilled material not cleaned up promptly.,Near Miss,12.9,LOW,Clear,Day,93,1,8
INC-0414,2025-01-20,15:47,Working at Height,Roof,Unprotected edge observed during elevated work.,Near Miss,31.7,MEDIUM,Clear,Day,77,0,2
INC-0045,2025-01-21,16:11,Material Handling,Loading Area,Stacked materials observed in an unstable configuration.,Near Miss,49.5,HIGH,Rain,Day,64,0,5
INC-0192,2025-01-22,14:36,Excavation,Excavation Area,Inadequate barricading around excavation area.,Moderate,71.2,CRITICAL,Clear,Day,64,1,1
INC-0171,2025-01-22,12:03,Scaffolding,Scaffolding Area,Incomplete scaffold tagging system observed.,Minor,52.2,HIGH,Rain,Day,69,0,1
INC-0489,2025-01-25,17:37,Confined Space,Excavation Area,No standby attendant present during confined space work.,Major,67.5,CRITICAL,Adverse,Day,73,0,11
INC-0402,2025-01-26,08:32,Welding,Building Site,Welding conducted near flammable materials.,Minor,32.7,MEDIUM,Windy,Day,79,0,6
INC-0009,2025-01-28,23:30,Housekeeping,Building Site,Tools left in walking path after task completion.,Near Miss,22.4,LOW,Clear,Night,70,0,4
INC-0371,2025-01-29,14:12,Scaffolding,Building Site,Missing guardrail on scaffold platform.,Moderate,70.8,CRITICAL,Rain,Day,74,3,6
INC-0416,2025-01-29,17:16,Housekeeping,Building Site,Debris accumulation observed in walkway.,Moderate,32.9,MEDIUM,Clear,Day,68,0,7
INC-0241,2025-01-30,16:37,Vehicle Movement,Loading Area,Blind spot hazard noted at site access road.,Minor,33.5,MEDIUM,Clear,Day,78,0,4
INC-0100,2025-01-30,14:35,Confined Space,Excavation Area,No standby attendant present during confined space work.,Major,76.7,CRITICAL,Clear,Day,83,2,3
INC-0033,2025-02-04,21:51,Housekeeping,Building Site,Obstruction observed blocking emergency access route.,Minor,17.8,LOW,Rain,Night,75,0,3
INC-0044,2025-02-04,07:42,Lifting,Loading Area,Rigging inspection not completed before lift.,Near Miss,36.8,MEDIUM,Clear,Day,81,1,4
INC-0181,2025-02-05,22:28,Material Handling,Warehouse,Improper storage of materials near a walkway.,Minor,45.7,MEDIUM,Rain,Night,59,0,2
INC-0102,2025-02-06,07:43,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Minor,46.7,MEDIUM,Clear,Day,93,2,11
INC-0277,2025-02-07,19:34,Scaffolding,Building Site,Missing guardrail on scaffold platform.,Moderate,34.9,MEDIUM,Clear,Night,77,1,2
INC-0195,2025-02-07,08:50,Working at Height,Scaffolding Area,Worker observed near roof edge without guardrail.,Moderate,46.3,MEDIUM,Rain,Day,70,0,5
INC-0180,2025-02-08,18:28,Welding,Building Site,Welding screen missing in shared work area.,Moderate,37.8,MEDIUM,Clear,Day,61,0,3
INC-0298,2025-02-10,14:35,Lifting,Loading Area,Load exceeded rated capacity of lifting equipment.,Moderate,41.0,MEDIUM,Windy,Day,95,0,1
INC-0452,2025-02-10,11:01,Electrical Work,Electrical Room,Damaged electrical cable observed.,Moderate,39.3,MEDIUM,Clear,Day,80,0,6
INC-0319,2025-02-11,16:16,Housekeeping,Warehouse,Tools left in walking path after task completion.,Near Miss,1.5,LOW,Clear,Day,88,0,5
INC-0167,2025-02-12,23:14,Lifting,Warehouse,Improper lifting zone setup observed.,Near Miss,36.8,MEDIUM,Clear,Night,76,1,7
INC-0172,2025-02-12,08:44,Electrical Work,Electrical Room,Live electrical panel left unlocked and unattended.,Major,73.9,CRITICAL,Adverse,Day,77,2,4
INC-0475,2025-02-12,11:29,Welding,Warehouse,Fire watch not posted during hot work.,Minor,34.3,MEDIUM,Windy,Day,91,1,3
INC-0346,2025-02-12,16:12,Scaffolding,Building Site,Scaffold access partially obstructed.,Moderate,42.4,MEDIUM,Clear,Day,57,0,8
INC-0349,2025-02-15,06:32,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Minor,76.0,CRITICAL,Windy,Day,55,3,4
INC-0012,2025-02-17,10:37,Lifting,Building Site,Improper lifting zone setup observed.,Minor,29.3,MEDIUM,Clear,Day,83,0,1
INC-0001,2025-02-18,23:27,Working at Height,Scaffolding Area,Worker observed near roof edge without guardrail.,Near Miss,34.8,MEDIUM,Clear,Night,94,0,2
