incident_id,date,time,activity_type,location_type,description,severity,risk_score,risk_level,weather,shift,ppe_compliance_pct,previous_incidents_30d,crew_size
INC-0027,2024-03-03,19:10,Excavation,Excavation Area,Excavation walls showing signs of instability.,Near Miss,33.3,MEDIUM,Clear,Night,86,0,5
INC-0458,2024-06-05,13:26,Lifting,Warehouse,Exclusion zone around lift not maintained.,Moderate,55.8,HIGH,Adverse,Day,64,0,7
INC-0142,2024-01-20,20:58,Lifting,Loading Area,Improper lifting zone setup observed.,Minor,68.2,CRITICAL,Clear,Night,66,2,10
INC-0025,2024-08-12,18:52,Scaffolding,Building Site,Missing guardrail on scaffold platform.,Moderate,53.9,HIGH,Clear,Day,64,1,12
INC-0151,2025-04-26,16:10,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Minor,22.3,LOW,Windy,Day,100,0,7
INC-0490,2024-12-10,10:03,Welding,Warehouse,Welding screen missing in shared work area.,Moderate,37.6,MEDIUM,Clear,Day,82,0,11
INC-0331,2024-07-10,16:17,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Moderate,20.6,LOW,Windy,Day,85,0,10
INC-0345,2024-08-23,08:55,Confined Space,Electrical Room,Ventilation equipment not in place for confined space entry.,Moderate,26.0,LOW,Clear,Day,88,0,3
INC-0261,2024-09-27,15:31,Lifting,Building Site,Exclusion zone around lift not maintained.,Minor,31.3,MEDIUM,Rain,Day,87,0,7
INC-0233,2024-02-06,06:05,Welding,Building Site,Welding conducted near flammable materials.,Moderate,40.5,MEDIUM,Clear,Day,98,0,9
INC-0136,2025-05-31,11:58,Housekeeping,Building Site,Spilled material not cleaned up promptly.,Minor,10.9,LOW,Clear,Day,91,0,2
INC-0131,2024-09-27,13:47,Welding,Building Site,Welding conducted near flammable materials.,Near Miss,52.6,HIGH,Rain,Day,76,1,1
INC-0058,2024-02-27,22:37,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Major,53.5,HIGH,Rain,Night,61,0,4
INC-0276,2024-12-13,15:41,Welding,Warehouse,Welding conducted near flammable materials.,Near Miss,38.0,MEDIUM,Clear,Day,82,0,2
INC-0259,2025-03-22,07:16,Lifting,Loading Area,Rigging inspection not completed before lift.,Minor,16.4,LOW,Rain,Day,87,0,5
INC-0473,2024-11-06,06:38,Vehicle Movement,Loading Area,Vehicle reversing without a spotter present.,Moderate,53.9,HIGH,Windy,Day,68,0,5
INC-0256,2025-03-31,10:00,Electrical Work,Building Site,Live electrical panel left unlocked and unattended.,Near Miss,59.3,HIGH,Clear,Day,76,1,5
INC-0119,2024-06-06,22:33,Lifting,Warehouse,Rigging inspection not completed before lift.,Minor,37.4,MEDIUM,Windy,Night,58,0,4
INC-0368,2024-12-31,15:52,Working at Height,Roof,Unprotected edge observed during elevated work.,Moderate,62.6,HIGH,Rain,Day,69,0,5
INC-0280,2025-06-04,19:27,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Moderate,37.7,MEDIUM,Clear,Night,84,0,8
INC-0435,2025-04-03,12:09,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Minor,57.6,HIGH,Clear,Day,74,0,10
INC-0101,2024-01-22,15:44,Working at Height,Building Site,Worker observed near roof edge without guardrail.,Moderate,40.2,MEDIUM,Windy,Day,83,0,7
INC-0068,2024-01-10,17:20,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Minor,20.9,LOW,Clear,Day,100,0,7
INC-0054,2025-04-02,12:26,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Minor,75.4,CRITICAL,Clear,Day,93,3,3
INC-0416,2025-01-29,17:16,Housekeeping,Building Site,Debris accumulation observed in walkway.,Moderate,32.9,MEDIUM,Clear,Day,68,0,7
INC-0359,2024-03-28,21:37,Excavation,Excavation Area,Excavation walls showing signs of instability.,Major,46.8,MEDIUM,Rain,Night,100,0,9
INC-0158,2025-06-01,06:40,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Moderate,35.4,MEDIUM,Rain,Day,85,0,3
INC-0340,2024-10-15,14:55,Working at Height,Scaffolding Area,Fall arrest harness not properly anchored.,Major,56.6,HIGH,Adverse,Day,76,0,6
INC-0091,2024-03-16,21:05,Excavation,Road/Access Area,Excavation walls showing signs of instability.,Moderate,84.7,CRITICAL,Windy,Night,63,2,2
INC-0114,2024-09-24,13:52,Welding,Warehouse,Welding conducted near flammable materials.,Near Miss,42.3,MEDIUM,Adverse,Day,92,1,5
INC-0403,2025-03-12,22:09,Electrical Work,Electrical Room,Live electrical panel left unlocked and unattended.,Moderate,58.0,HIGH,Adverse,Night,87,2,5
INC-0134,2025-04-01,15:52,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Minor,51.8,HIGH,Clear,Day,74,0,8
INC-0445,2024-06-01,15:17,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Near Miss,44.8,MEDIUM,Clear,Day,72,0,11
INC-0084,2025-04-29,21:08,Housekeeping,Building Site,Tools left in walking path after task completion.,Minor,16.2,LOW,Clear,Night,83,0,4
INC-0168,2024-05-14,09:31,Excavation,Road/Access Area,Spoil pile placed too close to excavation edge.,Moderate,53.8,HIGH,Clear,Day,77,1,4
INC-0394,2024-08-23,13:08,Lifting,Warehouse,Improper lifting zone setup observed.,Major,43.2,MEDIUM,Clear,Day,60,0,4
INC-0423,2025-04-28,18:41,Welding,Building Site,Fire watch not posted during hot work.,Moderate,43.1,MEDIUM,Clear,Day,60,0,1
INC-0125,2024-10-13,08:24,Working at Height,Roof,Worker observed near roof edge without guardrail.,Near Miss,63.0,HIGH,Rain,Day,99,1,9
INC-0312,2024-12-14,07:51,Working at Height,Building Site,Fall arrest harness not properly anchored.,Minor,22.0,LOW,Clear,Day,100,0,8
INC-0086,2025-03-10,11:44,Welding,Warehouse,Welding screen missing in shared work area.,Minor,70.7,CRITICAL,Adverse,Day,63,2,3
INC-0064,2024-01-27,20:51,Housekeeping,Building Site,Debris accumulation observed in walkway.,Minor,40.7,MEDIUM,Rain,Night,67,1,8
INC-0395,2024-09-25,13:26,Housekeeping,Building Site,Spilled material not cleaned up promptly.,Near Miss,6.1,LOW,Clear,Day,98,0,6
INC-0034,2024-03-15,11:35,Housekeeping,Warehouse,Spilled material not cleaned up promptly.,Minor,5.8,LOW,Rain,Day,100,0,1
INC-0215,2024-05-27,15:19,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Near Miss,22.5,LOW,Clear,Day,87,0,6
INC-0178,2024-04-28,19:17,Welding,Building Site,Welding screen missing in shared work area.,Moderate,41.6,MEDIUM,Rain,Night,71,1,4
INC-0247,2025-03-13,08:03,Housekeeping,Warehouse,Tools left in walking path after task completion.,Near Miss,20.1,LOW,Clear,Day,64,0,5
INC-0360,2025-01-01,20:06,Scaffolding,Scaffolding Area,Scaffold access partially obstructed.,Near Miss,37.1,MEDIUM,Clear,Night,82,0,5
INC-0243,2024-11-07,17:34,Welding,Warehouse,Welding screen missing in shared work area.,Minor,42.9,MEDIUM,Windy,Day,55,0,3
INC-0122,2025-05-24,12:35,Material Handling,Loading Area,Improper storage of materials near a walkway.,Near Miss,39.8,MEDIUM,Rain,Day,77,0,9
INC-0438,2024-05-20,09:00,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Near Miss,40.3,MEDIUM,Clear,Day,85,1,6
INC-0159,2025-01-04,23:16,Welding,Building Site,Inadequate ventilation observed during welding task.,Near Miss,41.0,MEDIUM,Clear,Night,77,2,6
INC-0220,2024-02-17,14:56,Confined Space,Excavation Area,Emergency retrieval system not set up before entry.,Major,67.7,CRITICAL,Windy,Day,99,0,7
INC-0361,2024-04-28,14:16,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Moderate,74.0,CRITICAL,Rain,Day,68,0,9
INC-0463,2024-08-10,20:52,Electrical Work,Electrical Room,Damaged electrical cable observed.,Near Miss,43.5,MEDIUM,Rain,Night,100,0,7
INC-V3-0501,2025-11-09,17:39,Vehicle Movement,Road/Access Area,Vehicle observed exceeding site speed limit.,Moderate,29.4,MEDIUM,Rain,Day,100,0,5
INC-V3-0502,2025-09-11,21:20,Working at Height,Roof,Worker observed near roof edge without guardrail.,Minor,64.2,HIGH,Windy,Night,79,1,6
INC-V3-0503,2024-12-01,08:11,Lifting,Loading Area,Load exceeded rated capacity of lifting equipment.,Moderate,32.2,MEDIUM,Clear,Day,89,0,5
INC-V3-0504,2025-03-31,12:56,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Moderate,59.8,HIGH,Clear,Day,62,1,4
INC-V3-0505,2024-07-15,21:13,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Near Miss,46.2,MEDIUM,Clear,Night,73,0,8
INC-V3-0506,2024-10-06,15:29,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Major,24.1,LOW,Rain,Day,100,0,13
INC-V3-0507,2025-01-24,15:29,Vehicle Movement,Road/Access Area,Blind spot hazard noted at site access road.,Moderate,43.8,MEDIUM,Rain,Day,73,0,5
INC-V3-0508,2024-08-23,22:24,Excavation,Excavation Area,No safe access/egress ladder provided in trench.,Major,67.8,CRITICAL,Windy,Night,64,0,1
INC-V3-0509,2024-01-18,23:16,Lifting,Warehouse,Load exceeded rated capacity of lifting equipment.,Near Miss,59.0,HIGH,Windy,Night,53,0,12
INC-V3-0510,2025-03-27,13:53,Lifting,Warehouse,Exclusion zone around lift not maintained.,Minor,28.2,MEDIUM,Clear,Day,77,0,3
INC-V3-0511,2025-02-13,23:13,Excavation,Road/Access Area,Inadequate barricading around excavation area.,Minor,43.6,MEDIUM,Clear,Night,70,0,3
INC-V3-0512,2024-02-20,13:51,Confined Space,Electrical Room,No standby attendant present during confined space work.,Major,50.3,HIGH,Adverse,Day,100,0,6
INC-V3-0513,2024-07-28,11:05,Excavation,Road/Access Area,Excavation walls showing signs of instability.,Minor,33.2,MEDIUM,Clear,Day,100,0,5
INC-V3-0514,2024-08-27,07:07,Housekeeping,Building Site,Tools left in walking path after task completion.,Moderate,34.4,MEDIUM,Clear,Day,70,1,10
INC-V3-0515,2025-07-12,06:12,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Moderate,82.0,CRITICAL,Adverse,Day,69,2,8
INC-V3-0516,2024-11-03,19:21,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Minor,63.5,HIGH,Rain,Night,63,0,1
INC-V3-0517,2025-11-16,06:35,Excavation,Road/Access Area,Inadequate barricading around excavation area.,Minor,26.7,LOW,Clear,Day,100,0,6
INC-V3-0518,2025-07-22,09:26,Scaffolding,Scaffolding Area,"Scaffold base observed on uneven, unstable ground.",Near Miss,42.2,MEDIUM,Rain,Day,82,0,5
INC-V3-0519,2024-03-31,10:12,Lifting,Loading Area,Exclusion zone around lift not maintained.,Major,71.2,CRITICAL,Adverse,Day,87,3,7
INC-V3-0520,2024-05-05,23:17,Lifting,Building Site,Load exceeded rated capacity of lifting equipment.,Minor,35.6,MEDIUM,Rain,Night,91,0,10
INC-V3-0521,2025-07-08,20:39,Electrical Work,Building Site,Live electrical panel left unlocked and unattended.,Moderate,39.1,MEDIUM,Rain,Night,100,0,6
INC-V3-0522,2025-01-09,13:10,Electrical Work,Electrical Room,Damaged electrical cable observed.,Minor,32.9,MEDIUM,Clear,Day,96,0,5
INC-V3-0523,2025-08-01,21:04,Vehicle Movement,Road/Access Area,Pedestrian and vehicle routes not segregated.,Major,31.9,MEDIUM,Clear,Night,81,0,8
INC-V3-0524,2024-01-16,20:16,Electrical Work,Electrical Room,Improper lockout/tagout procedure observed.,Major,58.1,HIGH,Adverse,Night,82,0,7
INC-V3-0525,2025-02-03,11:18,Excavation,Road/Access Area,Spoil pile placed too close to excavation edge.,Moderate,39.7,MEDIUM,Rain,Day,91,0,6
INC-V3-0526,2025-10-10,14:29,Material Handling,Loading Area,Improper storage of materials near a walkway.,Near Miss,26.0,LOW,Windy,Day,80,0,4
INC-V3-0527,2025-12-10,09:29,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Near Miss,19.8,LOW,Clear,Day,71,0,5
INC-V3-0528,2026-01-13,10:06,Material Handling,Warehouse,Obstructed walkway due to stored materials.,Near Miss,22.0,LOW,Clear,Day,100,0,12
INC-V3-0529,2025-02-22,17:30,Working at Height,Scaffolding Area,Fall arrest harness not properly anchored.,Minor,65.2,CRITICAL,Rain,Day,94,2,2
INC-V3-0530,2025-10-18,07:02,Scaffolding,Scaffolding Area,Incomplete scaffold tagging system observed.,Minor,45.8,MEDIUM,Adverse,Day,94,0,5
INC-V3-0531,2024-03-22,18:24,Working at Height,Scaffolding Area,Worker observed near roof edge without guardrail.,Moderate,35.8,MEDIUM,Windy,Day,92,0,6
INC-V3-0532,2025-07-10,09:31,Electrical Work,Building Site,Exposed wiring near a wet work area.,Major,62.9,HIGH,Clear,Day,60,1,6
INC-V3-0533,2025-01-07,09:07,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Minor,55.6,HIGH,Clear,Day,76,0,2
INC-V3-0534,2024-08-28,13:23,Scaffolding,Building Site,Missing guardrail on scaffold platform.,Minor,29.1,MEDIUM,Rain,Day,94,0,6
INC-V3-0535,2025-10-04,06:23,Housekeeping,Warehouse,Spilled material not cleaned up promptly.,Near Miss,10.6,LOW,Clear,Day,93,0,6
INC-V3-0536,2025-06-13,07:44,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Near Miss,47.5,MEDIUM,Clear,Day,96,1,6
INC-V3-0537,2024-10-26,21:42,Excavation,Excavation Area,Excavation walls showing signs of instability.,Near Miss,31.7,MEDIUM,Clear,Night,89,0,5
INC-V3-0538,2025-11-12,07:38,Vehicle Movement,Road/Access Area,Pedestrian and vehicle routes not segregated.,Moderate,73.5,CRITICAL,Adverse,Day,68,2,6
INC-V3-0539,2024-04-22,07:04,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Near Miss,20.0,LOW,Clear,Day,100,0,7
INC-V3-0540,2025-01-21,09:10,Welding,Building Site,Inadequate ventilation observed during welding task.,Minor,33.0,MEDIUM,Clear,Day,70,0,4
INC-V3-0541,2026-01-15,23:22,Excavation,Road/Access Area,Excavation walls showing signs of instability.,Moderate,73.7,CRITICAL,Adverse,Night,77,1,9
INC-V3-0542,2024-09-26,17:39,Excavation,Excavation Area,Inadequate barricading around excavation area.,Major,80.1,CRITICAL,Adverse,Day,63,0,6
INC-V3-0543,2024-07-05,12:35,Lifting,Loading Area,Exclusion zone around lift not maintained.,Moderate,30.5,MEDIUM,Clear,Day,70,0,7
INC-V3-0544,2025-05-26,11:49,Material Handling,Warehouse,Stacked materials observed in an unstable configuration.,Near Miss,30.9,MEDIUM,Adverse,Day,93,0,5
INC-V3-0545,2024-02-11,09:18,Material Handling,Loading Area,Obstructed walkway due to stored materials.,Moderate,32.0,MEDIUM,Rain,Day,79,0,6
INC-V3-0546,2025-05-31,10:01,Welding,Warehouse,Inadequate ventilation observed during welding task.,Moderate,46.7,MEDIUM,Clear,Day,55,1,7
INC-V3-0547,2025-04-04,17:17,Housekeeping,Building Site,Tools left in walking path after task completion.,Minor,37.7,MEDIUM,Rain,Day,63,0,7
INC-V3-0548,2024-02-25,06:55,Housekeeping,Warehouse,Spilled material not cleaned up promptly.,Near Miss,37.9,MEDIUM,Clear,Day,71,1,12
INC-V3-0549,2025-06-09,22:48,Electrical Work,Electrical Room,Live electrical panel left unlocked and unattended.,Minor,37.6,MEDIUM,Clear,Night,90,0,8
INC-V3-0550,2025-03-27,09:05,Working at Height,Building Site,Unprotected edge observed during elevated work.,Near Miss,49.6,HIGH,Clear,Day,81,0,8
INC-V3-0551,2024-06-15,15:50,Vehicle Movement,Road/Access Area,Vehicle observed exceeding site speed limit.,Near Miss,38.7,MEDIUM,Rain,Day,78,1,1
INC-V3-0552,2025-05-28,08:23,Electrical Work,Building Site,Damaged electrical cable observed.,Near Miss,54.2,HIGH,Windy,Day,58,0,4
INC-V3-0553,2025-09-12,17:15,Vehicle Movement,Road/Access Area,Vehicle reversing without a spotter present.,Moderate,37.3,MEDIUM,Rain,Day,80,0,1
INC-V3-0554,2025-12-18,09:29,Electrical Work,Building Site,Damaged electrical cable observed.,Minor,47.9,MEDIUM,Clear,Day,65,0,5
INC-V3-0555,2025-09-10,14:34,Welding,Warehouse,Welding screen missing in shared work area.,Moderate,36.5,MEDIUM,Clear,Day,82,1,9
INC-V3-0556,2024-08-17,15:17,Scaffolding,Scaffolding Area,Incomplete scaffold tagging system observed.,Moderate,43.8,MEDIUM,Clear,Day,58,0,6
INC-V3-0557,2026-01-19,15:32,Excavation,Excavation Area,Inadequate barricading around excavation area.,Minor,59.1,HIGH,Clear,Day,63,0,3
INC-V3-0558,2025-11-15,06:35,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Minor,40.1,MEDIUM,Clear,Day,89,0,12
INC-V3-0559,2025-07-01,22:58,Scaffolding,Scaffolding Area,Scaffold access partially obstructed.,Minor,70.6,CRITICAL,Rain,Night,51,0,8
INC-V3-0560,2025-03-09,07:46,Lifting,Warehouse,Load exceeded rated capacity of lifting equipment.,Near Miss,55.7,HIGH,Clear,Day,63,1,9
INC-V3-0561,2025-10-06,06:06,Electrical Work,Electrical Room,Live electrical panel left unlocked and unattended.,Minor,47.2,MEDIUM,Adverse,Day,91,0,5
INC-V3-0562,2025-01-12,08:53,Working at Height,Building Site,Ladder used beyond recommended height without stabilization.,Moderate,68.7,CRITICAL,Adverse,Day,63,0,4
INC-V3-0563,2025-05-18,07:42,Material Handling,Warehouse,Manual handling of heavy load without mechanical aid.,Minor,17.4,LOW,Clear,Day,93,0,6
INC-V3-0564,2024-02-14,13:42,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Moderate,50.3,HIGH,Rain,Day,75,0,4
INC-V3-0565,2024-04-06,08:15,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Minor,36.6,MEDIUM,Clear,Day,100,0,1
INC-V3-0566,2024-04-19,14:22,Electrical Work,Electrical Room,Exposed wiring near a wet work area.,Minor,29.7,MEDIUM,Clear,Day,97,0,6
INC-V3-0567,2025-08-31,11:54,Scaffolding,Building Site,Scaffold access partially obstructed.,Minor,34.5,MEDIUM,Clear,Day,79,0,5
INC-V3-0568,2025-05-27,13:36,Working at Height,Roof,Fall arrest harness not properly anchored.,Minor,52.9,HIGH,Rain,Day,81,0,8
INC-V3-0569,2025-09-13,13:43,Lifting,Building Site,Rigging inspection not completed before lift.,Near Miss,73.6,CRITICAL,Adverse,Day,61,1,9
INC-V3-0570,2025-03-13,19:36,Excavation,Road/Access Area,Inadequate barricading around excavation area.,Minor,31.0,MEDIUM,Clear,Night,90,0,5
INC-V3-0571,2025-08-30,09:13,Working at Height,Scaffolding Area,Unprotected edge observed during elevated work.,Minor,62.0,HIGH,Windy,Day,77,0,13
INC-V3-0572,2024-04-06,12:55,Confined Space,Excavation Area,No standby attendant present during confined space work.,Minor,34.8,MEDIUM,Clear,Day,90,0,7
INC-V3-0573,2025-12-19,22:31,Electrical Work,Building Site,Damaged electrical cable observed.,Moderate,45.6,MEDIUM,Clear,Night,95,2,4
INC-V3-0574,2025-11-27,10:16,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Near Miss,22.8,LOW,Clear,Day,91,0,6
INC-V3-0575,2024-10-01,20:15,Vehicle Movement,Loading Area,Pedestrian and vehicle routes not segregated.,Near Miss,52.4,HIGH,Adverse,Night,59,0,5
INC-V3-0576,2024-11-25,11:55,Confined Space,Excavation Area,Confined space entry without atmospheric testing.,Minor,59.8,HIGH,Adverse,Day,89,1,1
INC-V3-0577,2025-07-27,23:43,Working at Height,Roof,Unprotected edge observed during elevated work.,Minor,54.9,HIGH,Rain,Night,96,1,3
INC-V3-0578,2024-07-06,15:34,Housekeeping,Building Site,Obstruction observed blocking emergency access route.,Minor,7.7,LOW,Clear,Day,99,0,4
INC-V3-0579,2024-01-24,18:47,Housekeeping,Building Site,Debris accumulation observed in walkway.,Minor,9.8,LOW,Clear,Day,100,0,7
INC-V3-0580,2026-01-16,15:48,Working at Height,Building Site,Fall arrest harness not properly anchored.,Moderate,40.0,MEDIUM,Rain,Day,100,0,6
INC-V3-0581,2025-04-13,09:08,Scaffolding,Building Site,Missing guardrail on scaffold platform.,Minor,41.9,MEDIUM,Rain,Day,77,0,7
INC-V3-0582,2024-10-05,07:05,Welding,Building Site,Inadequate ventilation observed during welding task.,Minor,28.0,MEDIUM,Clear,Day,91,0,8
INC-V3-0583,2025-06-05,22:51,Material Handling,Loading Area,Improper storage of materials near a walkway.,Moderate,41.1,MEDIUM,Clear,Night,67,0,10
INC-V3-0584,2025-07-19,07:55,Housekeeping,Warehouse,Debris accumulation observed in walkway.,Near Miss,35.0,MEDIUM,Clear,Day,69,1,6
INC-V3-0585,2024-02-08,19:55,Scaffolding,Building Site,"Scaffold base observed on uneven, unstable ground.",Near Miss,47.0,MEDIUM,Rain,Night,75,0,4
INC-V3-0586,2025-02-24,12:58,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Near Miss,43.0,MEDIUM,Rain,Day,83,0,1
INC-V3-0587,2025-09-10,19:01,Material Handling,Loading Area,Manual handling of heavy load without mechanical aid.,Moderate,29.8,MEDIUM,Rain,Night,86,0,4
INC-V3-0588,2025-08-19,17:17,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Minor,39.3,MEDIUM,Clear,Day,96,0,5
INC-V3-0589,2025-07-09,23:54,Scaffolding,Building Site,Incomplete scaffold tagging system observed.,Near Miss,48.3,HIGH,Rain,Night,76,0,3
INC-V3-0590,2025-08-06,19:15,Housekeeping,Building Site,Tools left in walking path after task completion.,Near Miss,16.2,LOW,Clear,Night,70,0,5
INC-V3-0591,2025-03-18,13:39,Vehicle Movement,Loading Area,Vehicle reversing without a spotter present.,Near Miss,41.5,MEDIUM,Clear,Day,76,1,1
INC-V3-0592,2024-02-11,23:51,Housekeeping,Building Site,Debris accumulation observed in walkway.,Minor,7.5,LOW,Clear,Night,97,0,7
INC-V3-0593,2024-05-24,08:53,Lifting,Loading Area,Rigging inspection not completed before lift.,Minor,33.4,MEDIUM,Rain,Day,89,0,4
INC-V3-0594,2024-11-18,23:22,Excavation,Excavation Area,Excavation walls showing signs of instability.,Minor,57.0,HIGH,Clear,Night,68,0,9
INC-V3-0595,2025-04-16,09:34,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Minor,50.7,HIGH,Adverse,Day,94,0,5
INC-V3-0596,2025-08-08,21:36,Scaffolding,Building Site,Scaffold access partially obstructed.,Minor,24.0,LOW,Clear,Night,76,0,3
INC-V3-0597,2024-12-13,08:40,Confined Space,Excavation Area,No standby attendant present during confined space work.,Moderate,71.4,CRITICAL,Rain,Day,77,1,9
INC-V3-0598,2025-06-23,12:27,Confined Space,Electrical Room,Emergency retrieval system not set up before entry.,Near Miss,57.2,HIGH,Adverse,Day,95,0,11
INC-V3-0599,2025-05-30,21:45,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Near Miss,59.7,HIGH,Clear,Night,61,1,1
INC-V3-0600,2024-03-02,15:21,Working at Height,Building Site,Fall arrest harness not properly anchored.,Major,43.2,MEDIUM,Windy,Day,100,0,3
INC-V3-0601,2024-05-30,09:51,Excavation,Road/Access Area,No safe access/egress ladder provided in trench.,Major,50.0,HIGH,Clear,Day,65,0,7
INC-V3-0602,2025-03-22,09:04,Material Handling,Loading Area,Manual handling of heavy load without mechanical aid.,Major,75.0,CRITICAL,Adverse,Day,50,2,4
INC-V3-0603,2025-11-13,12:43,Welding,Building Site,Fire watch not posted during hot work.,Near Miss,43.3,MEDIUM,Rain,Day,99,1,3
INC-V3-0604,2025-05-31,18:01,Material Handling,Warehouse,Stacked materials observed in an unstable configuration.,Moderate,21.6,LOW,Rain,Day,87,0,1
INC-V3-0605,2024-04-15,13:32,Working at Height,Roof,Worker observed near roof edge without guardrail.,Moderate,38.9,MEDIUM,Clear,Day,93,0,5
INC-V3-0606,2025-07-20,17:02,Welding,Building Site,Welding conducted near flammable materials.,Minor,18.6,LOW,Clear,Day,98,0,7
INC-V3-0607,2024-10-08,14:47,Confined Space,Excavation Area,No standby attendant present during confined space work.,Minor,54.8,HIGH,Windy,Day,83,0,5
INC-V3-0608,2024-08-13,15:54,Housekeeping,Building Site,Tools left in walking path after task completion.,Minor,57.2,HIGH,Clear,Day,54,3,4
INC-V3-0609,2025-12-06,09:38,Working at Height,Building Site,Ladder used beyond recommended height without stabilization.,Near Miss,62.0,HIGH,Rain,Day,78,1,5
INC-V3-0610,2025-09-05,22:15,Material Handling,Warehouse,Stacked materials observed in an unstable configuration.,Moderate,29.0,MEDIUM,Windy,Night,92,0,2
INC-V3-0611,2024-04-25,14:09,Excavation,Excavation Area,Inadequate barricading around excavation area.,Minor,44.5,MEDIUM,Adverse,Day,91,0,2
INC-V3-0612,2024-10-22,11:36,Working at Height,Scaffolding Area,Unprotected edge observed during elevated work.,Near Miss,39.0,MEDIUM,Clear,Day,99,0,5
INC-V3-0613,2025-02-13,20:12,Welding,Building Site,Inadequate ventilation observed during welding task.,Minor,56.7,HIGH,Rain,Night,76,1,2
INC-V3-0614,2024-02-11,23:50,Excavation,Road/Access Area,Spoil pile placed too close to excavation edge.,Minor,33.6,MEDIUM,Clear,Night,94,0,7
INC-V3-0615,2025-03-04,15:45,Confined Space,Electrical Room,Confined space entry without atmospheric testing.,Near Miss,41.0,MEDIUM,Clear,Day,92,0,8
INC-V3-0616,2024-02-11,09:53,Lifting,Warehouse,Exclusion zone around lift not maintained.,Moderate,41.5,MEDIUM,Clear,Day,70,2,5
INC-V3-0617,2024-12-01,11:50,Scaffolding,Building Site,Scaffold access partially obstructed.,Moderate,41.7,MEDIUM,Clear,Day,71,0,4
INC-V3-0618,2024-03-12,17:00,Lifting,Warehouse,Improper lifting zone setup observed.,Moderate,62.4,HIGH,Adverse,Day,62,0,9
INC-V3-0619,2024-01-07,19:08,Vehicle Movement,Loading Area,Vehicle reversing without a spotter present.,Near Miss,23.9,LOW,Clear,Night,96,0,3
INC-V3-0620,2024-09-10,14:09,Electrical Work,Building Site,Improper lockout/tagout procedure observed.,Minor,47.2,MEDIUM,Clear,Day,69,0,9
INC-V3-0621,2024-08-23,14:05,Working at Height,Scaffolding Area,Fall arrest harness not properly anchored.,Moderate,48.7,HIGH,Windy,Day,80,0,7
INC-V3-0622,2025-07-25,14:21,Welding,Warehouse,Welding screen missing in shared work area.,Minor,30.4,MEDIUM,Clear,Day,82,0,5
INC-V3-0623,2025-06-01,18:20,Scaffolding,Scaffolding Area,Incomplete scaffold tagging system observed.,Near Miss,48.9,HIGH,Rain,Day,79,1,1
INC-V3-0624,2025-11-22,17:14,Working at Height,Roof,Ladder used beyond recommended height without stabilization.,Minor,36.1,MEDIUM,Clear,Day,91,0,4
INC-V3-0625,2025-12-13,22:47,Confined Space,Excavation Area,Confined space entry without atmospheric testing.,Near Miss,35.9,MEDIUM,Clear,Night,85,0,7
INC-V3-0626,2024-07-19,09:52,Welding,Warehouse,Fire watch not posted during hot work.,Near Miss,19.4,LOW,Clear,Day,90,0,4
INC-V3-0627,2025-06-22,16:40,Housekeeping,Warehouse,Spilled material not cleaned up promptly.,Near Miss,38.5,MEDIUM,Rain,Day,59,0,8
INC-V3-0628,2024-01-19,13:18,Lifting,Warehouse,Rigging inspection not completed before lift.,Near Miss,52.5,HIGH,Windy,Day,61,0,8
INC-V3-0629,2025-12-04,06:36,Welding,Building Site,Welding screen missing in shared work area.,Near Miss,33.8,MEDIUM,Clear,Day,90,2,8
INC-V3-0630,2025-08-12,23:04,Welding,Warehouse,Inadequate ventilation observed during welding task.,Minor,38.3,MEDIUM,Rain,Night,76,0,8
